"acte";"nb_actes";"nb_sej_0_nuit";"dms"
"MCCB0080";"329";"50";"3.03115264797507"
"MCCB0090";"16";".";"2.25"
"MCEP0010";"10524";"3029";"1.41738540556255"
"MCEP0020";"4276";"1236";"1.11633956017971"
"MCFA0010";"43";"11";"1.78571428571428"
"MCFA0020";"763";"479";"1.0395256916996"
"MCFA0030";"102";"60";"1.84313725490196"
"MCFA0040";"314";"86";"3.26282051282051"
"MCFA0050";"736";"484";"1.18082191780821"
"MCFA0060";"199";"102";"2.04020100502512"
"MCKA0020";"972";"97";"3.93879668049792"
"MCMA0010";"64";".";"5.015625"
"MCMA0020";"134";"15";"3.84962406015037"
"MCPA0010";"22";".";"2.22727272727272"
"MCPA0020";"1043";"431";"1.29134615384615"
"MCPA0030";"93";"31";"1.67391304347826"
"MCPA0040";"70";"17";"2"
"MCPA0050";"222";"104";"1.009009009009"
"MCPA0060";"325";"125";"1.39197530864197"
"MCPA0070";"60";"12";"1.88333333333333"
"MCPA0090";"66";"34";"0.98484848484848"
"MCPA0100";"404";"151";"1.60049627791563"
"MCPA0110";"67";".";"4.04615384615384"
"MCPA0120";"11";".";"7.36363636363636"
"MCPA0130";"369";"49";"2.39782016348773"
"MCPA0140";"97";"30";"2.64583333333333"
"MCQK0010";"35812";"6120";"4.74093812988965"
"MDAA0010";"30";"15";"1.85714285714285"
"MDCA0010";"2234";"1724";"0.81314723097703"
"MDCA0020";"44";"31";"0.9090909090909"
"MDCA0030";"346";"273";"0.99709302325581"
"MDCA0040";"560";"325";"1.51520572450805"
"MDCA0050";"886";"492";"0.74011299435028"
"MDCA0060";"128";"47";"4.29365079365079"
"MDCA0070";"908";"542";"1.77765486725663"
"MDCA0080";"18";".";"3.66666666666666"
"MDCA0090";"74";"64";"3.5"
"MDCA0100";"174";"123";"2.75862068965517"
"MDCA0110";"9272";"7265";"0.46389852558542"
"MDCA0120";"840";"643";"0.82338902147971"
"MDCA0130";"392";"260";"1.9"
"MDCA0140";"5316";"4111";"0.57423498299962"
"MDCB0010";"53";"40";"0.69811320754716"
"MDCB0020";"596";"392";"1.86125211505922"
"MDCB0030";"13309";"10740";"0.4651268458917"
"MDCB0040";"996";"647";"1.38336713995943"
"MDCB0050";"3645";"2713";"0.80910344827586"
"MDEA0010";"562";"282";"0.78392857142857"
"MDEA0020";"614";"286";"0.78990228013029"
"MDEA0030";"279";"157";"0.69175627240143"
"MDEP0010";"327";"197";"1.74382716049382"
"MDEP0020";"3355";"2625";"0.44158178550029"
"MDFA0010";"48";"30";"1.83333333333333"
"MDFA0020";"3960";"3310";"0.48932384341637"
"MDFA0030";"1049";"724";"0.53076923076923"
"MDFA0040";"551";"194";"1.83484573502722"
"MDFA0050";"2312";"1088";"0.85429314830876"
"MDFA0060";"642";"187";"1.2640625"
"MDFA0070";"25";"20";"2.375"
"MDGA0010";"348";"193";"0.81268011527377"
"MDGA0020";"15289";"14510";"0.10491474423269"
"MDGA0030";"1105";"869";"0.82947976878612"
"MDGA0040";"725";"547";"0.47966339410939"
"MDGA0050";"55";"30";"0.35897435897435"
"MDGB0010";"1391";"1276";"0.64985163204747"
"MDHA0010";"133";"80";"2.40151515151515"
"MDMA0010";"521";"242";"1.24853228962818"
"MDPA0010";"383";"238";"0.58115183246073"
"MDPA0020";"994";"769";"0.57259713701431"
"MDPA0030";"232";"158";"0.61206896551724"
"MDPA0040";"1581";"1281";"0.31313775510204"
"MDPA0050";"20";".";"0.68421052631578"
"MDQK0010";"111616";"42121";"3.52675738854566"
"MDQK0020";"25130";"9398";"5.09503558044549"
"MEDA0010";"59";".";"6.25423728813559"
"MEEA0010";"51";".";"5.22"
"MEEA0020";"142";".";"6.11267605633802"
"MEEA0030";"248";"11";"6.23265306122449"
"MEEA0040";"2858";"842";"1.49911940824233"
"MEEP0010";"429";"144";"2.24880382775119"
"MEEP0020";"7546";"2723";"2.3966233047329"
"MEEP0030";"1848";"351";"2.95185390149418"
"MEFA0010";"858";"237";"1.36406067677946"
"MEFA0030";"1129";"55";"6.55565449688335"
"MEFA0040";"22";".";"8.22727272727272"
"MEFC0010";"1132";"521";"0.99646330680813"
"MEFC0020";"2273";"1167";"1.43455266637285"
"MEGA0020";"218";".";"11.1559633027522"
"MEJA0010";"762";"51";"12.427807486631"
"MEJC0010";"2588";"1241";"2.0849166343544"
"MEKA0010";"416";".";"6.91304347826087"
"MEKA0020";"322";".";"7.00940438871473"
"MEKA0030";"121";".";"5.42148760330578"
"MEKA0040";"373";".";"6.74864864864865"
"MEKA0050";"731";"15";"6.60714285714285"
"MEKA0060";"6112";"28";"5.60983606557377"
"MEKA0070";"474";".";"5.82203389830508"
"MEKA0080";"9022";"75";"5.74427650589019"
"MEKA0090";"52";".";"7.21153846153846"
"MEKA0100";"366";".";"6.30684931506849"
"MELA0010";"73";".";"5.97260273972602"
"MELH0010";"418";"313";"1.47512437810945"
"MEMA0010";"73";"22";"1.97260273972602"
"MEMA0030";"17";".";"3.94117647058823"
"MEMA0050";"6601";"2119";"1.23141122913505"
"MEMA0060";"4636";"486";"2.8854054054054"
"MEMA0080";"76";"19";"1.78947368421052"
"MEMA0090";"35";".";"8.5"
"MEMA0110";"626";"166";"2.25"
"MEMA0120";"3449";"1233";"1.20522496371552"
"MEMA0140";"149";"48";"2.49664429530201"
"MEMA0150";"106";"17";"2.5047619047619"
"MEMA0160";"37";".";"4.32432432432432"
"MEMA0170";"2828";"374";"2.92604387827317"
"MEMA0180";"536";"59";"2.23694029850746"
"MEMC0010";"865";"503";"0.79118329466357"
"MEMC0020";"3042";"1346";"0.89527585067723"
"MEMC0030";"25554";"11124";"1.05510700007838"
"MEMC0040";"2200";"1029";"0.86888990406578"
"MEMC0050";"37920";"18249";"0.90324965022042"
"MEMP0010";"3830";"641";"4.79935275080906"
"MEPA0010";"1547";"314";"3.0330310880829"
"MEPC0010";"2641";"1134";"1.15265151515151"
"MEQC0010";"164";"87";"1.10365853658536"
"MEQC0020";"1211";"614";"1.38842975206611"
"MEQH0010";"762";"374";"4.45874125874125"
"MERP0010";"997";"809";"0.62086776859504"
"MFCA0010";"1062";"262";"2.98174831892411"
"MFDA0010";"24";".";"10"
"MFDA0020";"44";".";"10.1590909090909"
"MFEA0010";"350";"23";"4.11661807580175"
"MFEA0020";"162";"11";"2.49689440993788"
"MFEA0030";"562";"45";"4.65709156193895"
"MFEB0010";"146";"23";"3.84615384615384"
"MFEP0010";"66";"26";"1.8125"
"MFEP0020";"3718";"816";"2.04856265699134"
"MFFA0010";"11";".";"6.72727272727272"
"MFFA0020";"367";"125";"4.13424657534246"
"MFFA0030";"268";"204";"0.47191011235955"
"MFFC0010";"596";"468";"0.51683501683501"
"MFGA0010";"55";"12";"7.57407407407407"
"MFJA0010";"1402";"483";"4.48081100651701"
"MFJC0010";"418";"311";"0.74759615384615"
"MFKA0010";"120";"16";"4.76271186440678"
"MFKA0030";"416";".";"8.26520681265206"
"MFMA0030";"19";".";"7.38888888888889"
"MFMA0050";"190";"68";"2.3"
"MFMP0010";"3237";"216";"7.94540662650602"
"MFPA0010";"213";"55";"2.66509433962264"
"MFPA0020";"1152";"565";"1.52048823016564"
"MFPA0030";"617";"307";"1.60227272727272"
"MFPC0010";"500";"359";"0.58316633266533"
"MFQC0010";"79";"54";"1.22784810126582"
"MFQH0010";"49";"17";"2.9375"
"MFQK0010";"5999";"806";"6.11782531194296"
"MFQK0020";"65380";"9324";"6.00528964768578"
"MFRP0010";"604";"435";"1.59758203799654"
"MGCA0010";"1719";"1008";"1.00587199060481"
"MGCC0010";"1216";"1063";"0.1925"
"MGDA0010";"604";"217";"1.29470198675496"
"MGDA0020";"597";"90";"2.30084033613445"
"MGEA0010";"509";"117";"3.83665338645418"
"MGEA0020";"408";"115";"2.79353233830845"
"MGEP0020";"481";"150";"2.36129032258064"
"MGFA0010";"42";"16";"1.76190476190476"
"MGFA0020";"175";"125";"0.81142857142857"
"MGFA0030";"434";"287";"1.8491879350348"
"MGFA0040";"5655";"5500";"0.042146272357"
"MGFA0050";"1602";"1277";"0.5228267667292"
"MGFA0060";"26";"11";"1.42307692307692"
"MGFA0070";"4957";"4757";"0.06551724137931"
"MGFC0010";"194";"187";"0.04123711340206"
"MGFC0020";"1121";"1000";"0.16636851520572"
"MGFC0030";"1331";"1191";"0.1465256797583"
"MGGA0010";"11";".";"1.63636363636363"
"MGGA0020";"88";"41";"1.07954545454545"
"MGJA0010";"591";"291";"3.5095652173913"
"MGJC0010";"547";"400";"0.79449541284403"
"MGKA0010";"46";"26";"0.97826086956521"
"MGKA0020";"111";"28";"1.66666666666666"
"MGKA0030";"726";"346";"0.89379310344827"
"MGMA0020";"96";"16";"2.30208333333333"
"MGMA0030";"175";"79";"1.18285714285714"
"MGMA0040";"1184";"747";"0.69061707523245"
"MGMA0050";"27";".";"1.59259259259259"
"MGMA0060";"29";"15";"0.93103448275862"
"MGMP0010";"7369";"2306";"3.77757142857142"
"MGPA0010";"519";"407";"0.52215799614643"
"MGQC0010";"1007";"775";"0.61492537313432"
"MGQH0010";"80";"34";"4.21794871794871"
"MGQK0010";"20298";"3866";"4.54348178137651"
"MGQK0020";"94";"16";"6.30337078651685"
"MGQK0030";"127975";"24265";"4.69049047392482"
"MGRP0010";"1869";"1602";"0.42365967365967"
"MHCA0010";"105";"60";"1.16190476190476"
"MHCA0020";"3333";"2899";"0.31377858002406"
"MHCA0030";"1255";"1033";"0.39297124600638"
"MHDA0010";"346";"213";"0.88529411764705"
"MHDA0020";"40";"22";"3.15"
"MHDA0030";"105";"50";"1.19047619047619"
"MHDA0040";"168";"97";"0.5679012345679"
"MHDA0050";"3195";"2323";"0.7587733164717"
"MHDB0010";"3138";"2530";"0.7218457566957"
"MHEA0010";"156";"86";"1.42948717948717"
"MHEA0020";"223";"168";"0.75336322869955"
"MHEA0030";"1241";"838";"0.72881355932203"
"MHEA0040";"559";"393";"0.90093457943925"
"MHEP0010";"194";"99";"2.29842931937172"
"MHEP0020";"1271";"739";"1.32876712328767"
"MHEP0030";"172";"123";"0.75581395348837"
"MHEP0040";"388";"247";"1.01344086021505"
"MHFA0010";"8048";"6997";"0.36221945137157"
"MHFA0020";"8259";"7981";"0.04142734938286"
"MHFA0030";"303";"231";"0.76158940397351"
"MHJA0010";"3719";"2443";"1.2781690140845"
"MHMA0010";"194";"69";"1.4300518134715"
"MHMA0020";"1068";"699";"0.61936090225563"
"MHMA0040";"76";"56";"0.54666666666666"
"MHMA0050";"7161";"3770";"0.70381764788141"
"MHMP0010";"31";".";"15.1071428571428"
"MHMP0020";"731";"306";"2.72972972972973"
"MHMP0030";"176";"40";"5.32934131736527"
"MHMP0040";"125";"84";"1.112"
"MHMP0060";"49";".";"12.2647058823529"
"MHMP0070";"1671";"640";"2.87791495198902"
"MHPA0010";"198";"144";"0.6051282051282"
"MHPA0020";"1238";"1062";"0.22815533980582"
"MHPA0030";"1386";"1082";"0.5112563543936"
"MHPA0040";"6127";"5419";"0.22136400986031"
"MHQH0010";"32";"19";"2.82608695652173"
"MHQP0010";"323";"288";"0.70754716981132"
"MJAA0010";"563";"418";"0.4331550802139"
"MJAA0020";"1856";"1286";"0.64986301369863"
"MJCA0010";"7364";"5027";"0.57697174188106"
"MJCA0020";"2217";"1228";"0.8833734939759"
"MJCA0030";"2561";"2002";"0.36736334405144"
"MJCA0050";"185";"97";"0.98907103825136"
"MJCA0060";"1776";"1262";"0.46944603083952"
"MJCA0070";"125";"38";"1.47272727272727"
"MJCA0080";"505";"291";"0.7577002053388"
"MJCA0100";"628";"301";"1.36752136752136"
"MJCA0120";"19252";"14241";"0.4419728675784"
"MJDA0010";"7311";"336";"4.43568294020844"
"MJDC0010";"30925";"12520";"1.11901287414469"
"MJEA0010";"160";"65";"2.13207547169811"
"MJEA0020";"435";"288";"0.78009259259259"
"MJEA0030";"52";"21";"1.69230769230769"
"MJEA0040";"1046";"851";"0.48405797101449"
"MJEA0050";"211";"104";"1.21428571428571"
"MJEA0060";"5179";"492";"2.888243269417"
"MJEA0070";"2762";"1723";"0.59970993473531"
"MJEA0080";"154";"67";"1.37254901960784"
"MJEA0090";"192";"137";"1.11979166666666"
"MJEA0100";"2849";"389";"2.99049630411826"
"MJEA0110";"535";"288";"0.72693032015065"
"MJEA0120";"172";"68";"1.48837209302325"
"MJEA0130";"184";"112";"0.82777777777777"
"MJEA0140";"22";".";"1"
"MJEA0150";"69";"26";"1.42028985507246"
"MJEA0160";"200";"21";"2.47738693467336"
"MJEA0170";"926";"259";"1.22702702702702"
"MJEA0180";"158";"98";"1.46153846153846"
"MJEA0190";"1958";"1079";"0.6967213114754"
"MJEA0200";"24";"11";"1.125"
"MJEA0210";"75";"22";"1.92"
"MJEC0010";"11948";"4777";"1.09846386300679"
"MJEC0020";"40522";"15478";"1.15744038785"
"MJFA0010";"260";"117";"1.75675675675675"
"MJFA0020";"153";"88";"1.33333333333333"
"MJFA0030";"12996";"11168";"0.35074336420954"
"MJFA0040";"6820";"5659";"0.50183904663822"
"MJFA0050";"3587";"2306";"1.27359550561797"
"MJFA0060";"10965";"9848";"0.14253041807702"
"MJFA0070";"193";"98";"1.10416666666666"
"MJFA0080";"2968";"2746";"0.24285714285714"
"MJFA0090";"318";"124";"9.51655629139072"
"MJFA0100";"8592";"7367";"0.21101131459232"
"MJFA0110";"30";"25";"0.33333333333333"
"MJFA0120";"3049";"2784";"0.22929726162982"
"MJFA0130";"48";"36";"0.5"
"MJFA0140";"3251";"2363";"0.66132017273288"
"MJFA0150";"28632";"26942";"0.09695535461994"
"MJFA0160";"72";"56";"0.93055555555555"
"MJFA0170";"27";"20";"0.66666666666666"
"MJFA0180";"18459";"16629";"0.22755434782608"
"MJFC0010";"4137";"2566";"0.58474576271186"
"MJGA0010";"124";"110";"0.27419354838709"
"MJJA0010";"5453";"3416";"1.14532614755621"
"MJJA0020";"1474";"835";"2.01452282157676"
"MJJA0030";"6229";"4857";"0.83813420621931"
"MJJA0040";"4155";"2471";"1.56173444390004"
"MJMA0020";"17384";"14636";"0.23734896518722"
"MJMA0030";"589";"80";"3.34982935153583"
"MJMA0061";"144";"97";"0.64925373134328"
"MJMA0062";"93";"59";"0.85393258426966"
"MJMA0090";"245";"181";"0.64462809917355"
"MJMA0100";"1180";"902";"0.48791018998272"
"MJMA0120";"775";"666";"0.31380208333333"
"MJMA0130";"319";"209";"0.88461538461538"
"MJMA0141";"41";"33";"0.42105263157894"
"MJMA0142";"27";"19";"0.77777777777777"
"MJMA0150";"499";"414";"0.57715430861723"
"MJMA0160";"921";"726";"0.38017429193899"
"MJPA0010";"60";"38";"1.08474576271186"
"MJPA0020";"10389";"9324";"0.13845846246126"
"MJPA0030";"65";"42";"1.13846153846153"
"MJPA0040";"71";"13";"3.30985915492957"
"MJPA0050";"1871";"1614";"0.90687361419068"
"MJPA0060";"54";"14";"2.2037037037037"
"MJPA0070";"140";"86";"1.01428571428571"
"MJPA0080";"563";"349";"0.48754448398576"
"MJPA0090";"14178";"12854";"0.14549402823018"
"MJPA0100";"3618";"2895";"0.54652137468566"
"MJPA0110";"11887";"9975";"0.29577464788732"
"MJPA0120";"4560";"3677";"0.31566212054553"
"MJPA0130";"16610";"15153";"0.06584205518553"
"MJPA0140";"392";"190";"0.80229226361031"
"MJPB0010";"1044";"909";"0.09544008483563"
"MZEA0010";"87";".";"7.56321839080459"
"MZEA0020";"13";".";"11.3076923076923"
"MZEA0030";"12";".";"10.8333333333333"
"MZEA0050";"16";".";"4.8"
"MZEA0070";"12";".";"27.3333333333333"
"MZEA0080";"42";".";"2.54761904761904"
"MZEA0100";"944";"136";"4.18763326226012"
"MZEA0120";"19";".";"9.11111111111111"
"MZFA0010";"505";"152";"6.77327935222672"
"MZFA0020";"61";".";"18.639344262295"
"MZFA0030";"94";"11";"22.1777777777777"
"MZFA0040";"12";".";"44.7272727272727"
"MZFA0050";"61";".";"24.0714285714285"
"MZFA0060";"610";"432";"0.97697368421052"
"MZFA0070";"379";"92";"10.5093333333333"
"MZFA0080";"1076";"631";"0.96135265700483"
"MZFA0100";"22";".";"16.2272727272727"
"MZFA0120";"171";"99";"0.64925373134328"
"MZFA0130";"2533";"1023";"3.6245413779046"
"MZFA0140";"69";"48";"0.71641791044776"
"MZFA0150";"158";"94";"0.54605263157894"
"MZGA0030";"239";"152";"1.68776371308016"
"MZGA0040";"198";"72";"2.78947368421052"
"MZHA0010";"584";"213";"5.09342560553633"
"MZHB0010";"53";"19";"10.4905660377358"
"MZHB0020";"751";"119";"10.9821428571428"
"MZHH0010";"411";"79";"10.3464566929133"
"MZHH0020";"27";".";"13.6538461538461"
"MZHH0030";"214";"103";"6.38461538461538"
"MZHH0040";"267";"106";"8.17602996254681"
"MZJB0010";"898";"413";"6.2242206235012"
"MZLB0010";"5103";"2892";"2.582135750608"
"MZLH0010";"92";"48";"2.75824175824175"
"MZLH0020";"1488";"632";"3.72652141247182"
"MZMA0010";"189";"28";"3.69189189189189"
"MZMA0020";"12";".";"5.66666666666666"
"MZMA0030";"23";".";"4.52173913043478"
"MZMA0040";"435";"210";"0.99767981438515"
"MZMP0010";"10870";"3856";"3.69104605702298"
"MZMP0020";"526";"63";"5.206"
"MZMP0040";"1706";"273";"3.44437726723095"
"MZMP0060";"8853";"2315";"3.29827463956511"
"MZMP0070";"7139";"918";"3.31973094170403"
"MZMP0110";"7327";"991";"3.34578639669185"
"MZMP0130";"3501";"484";"3.65488810365135"
"MZMP0150";"1054";"147";"4.5065065065065"
"MZPA0020";"147";"58";"0.97080291970802"
"MZQH0010";"207";"43";"8.15270935960591"
"MZQH0020";"1443";"142";"12.7813918305597"
"MZQJ0010";"1202";"339";"8.5470737913486"
"MZQK0010";"223";"38";"10.5217391304347"
"MZQK0020";"20115";"1479";"7.45500288275067"
"MZQK0030";"22440";"4214";"6.61436914167934"
"MZQK0040";"6719";"778";"7.83088116410671"
"MZQN0010";"1456";"304";"9.79078014184397"
"MZQP0010";"282";"129";"2.01086956521739"
"NACA0010";"213";".";"22.8708133971291"
"NACA0020";"225";".";"25.8590909090909"
"NACA0030";"118";".";"18.9482758620689"
"NACA0040";"175";".";"18.4107142857142"
"NACA0050";"373";".";"18.9587912087912"
"NACB0010";"347";".";"25.9556962025316"
"NAEP0010";"718";".";"20.6370716510903"
"NAEP0020";"106";".";"16.9326923076923"
"NAFA0010";"31";".";"29.8387096774193"
"NAFA0020";"431";"14";"6.50704225352112"
"NAFA0030";"15";".";"29.4"
"NAFA0040";"106";".";"6.5754716981132"
"NAFA0060";"19";".";"18.6315789473684"
"NAGA0010";"275";"77";"5.98523985239852"
"NAGA0020";"160";".";"7.30625"
"NAGA0030";"211";".";"12.9756097560975"
"NAHA0010";"68";".";"12.8970588235294"
"NAHA0020";"158";"49";"10.3701298701298"
"NAHB0010";"67";"26";"10.4242424242424"
"NAHB0020";"143";"57";"8.44604316546762"
"NAMA0020";"14";".";"18.1428571428571"
"NAPA0010";"120";".";"7.61061946902655"
"NAPA0020";"16";".";"10.8571428571428"
"NAPA0030";"44";".";"8.62790697674418"
"NAPA0040";"109";".";"7.06422018348624"
"NAPA0050";"43";".";"8"
"NAPA0060";"62";".";"8"
"NAPA0070";"81";".";"7.56962025316455"
"NAPA0080";"29";".";"9.39285714285714"
"NAQK0070";"35202";"2192";"8.50202530067925"
"NAQK0150";"235480";"19913";"8.68789581574822"
"NAQK0230";"59925";"2305";"9.17030491357545"
"NAQK0490";"15943";"1762";"9.42457413044886"
"NAQK0710";"150866";"5231";"8.82569015229061"
"NBAA0030";"97";".";"6.47311827956989"
"NBAA0040";"16";".";"8.4375"
"NBAA0050";"111";".";"7.1743119266055"
"NBCA0010";"2918";"44";"6.57690966166724"
"NBCA0020";"936";"28";"5.66379310344827"
"NBCA0030";"1665";".";"12.5794334975369"
"NBCA0040";"304";".";"9.84280936454849"
"NBCA0050";"7019";"39";"7.85768225384838"
"NBCA0060";"19972";"18";"10.4091276660264"
"NBCA0070";"4987";".";"12.4858307849133"
"NBCA0080";"2453";".";"11.1840591618734"
"NBCA0090";"819";".";"11.3834771886559"
"NBCA0100";"23559";"25";"9.71587779690189"
"NBCA0110";"235";".";"9.00858369098712"
"NBCA0120";"77";".";"11.038961038961"
"NBCA0130";"407";".";"9.85714285714285"
"NBCA0140";"1801";".";"11.7189944134078"
"NBCA0150";"487";".";"12.7740585774058"
"NBCB0010";"373";".";"22.9014084507042"
"NBCB0020";"885";".";"9.45674740484429"
"NBCB0030";"255";"71";"2.5875"
"NBCB0040";"4688";".";"11.6502192982456"
"NBCB0050";"456";".";"11.5325842696629"
"NBCB0060";"446";"12";"11.3257403189066"
"NBDA0040";"303";"106";"1.12444444444444"
"NBDA0130";"377";"149";"1.48973607038123"
"NBEB0010";"397";".";"17.4673629242819"
"NBEP0010";"9359";"71";"10.4295247957657"
"NBEP0020";"389";"12";"5.84635416666666"
"NBFA0010";"1036";"358";"3.2109375"
"NBFA0020";"19";".";"9.52631578947368"
"NBFA0030";"991";"342";"2"
"NBFA0040";"118";".";"24.5614035087719"
"NBFA0050";"9224";"331";"5.64325263272174"
"NBFA0070";"275";".";"12.9074074074074"
"NBFA0080";"51";".";"23.9782608695652"
"NBFA0090";"71";".";"9.14084507042253"
"NBGA0010";"64";"15";"3.171875"
"NBGA0020";"261";"59";"6.60465116279069"
"NBGA0030";"33";".";"3.72727272727272"
"NBGA0040";"79";"37";"1.64102564102564"
"NBGA0050";"32";".";"4.09375"
"NBGA0060";"468";"18";"5.86917960088691"
"NBGA0070";"5124";"1133";"5.58061938061938"
"NBGA0150";"19";".";"2.88235294117647"
"NBMA0010";"112";".";"10.5089285714285"
"NBMA0020";"10211";"1372";"4.91188002352479"
"NBMA0030";"632";"33";"6.36439267886855"
"NBMA8110";"11";".";"15"
"NBPA0030";"183";".";"7.17714285714285"
"NBPA0040";"17";".";"7.70588235294117"
"NBPA0050";"793";".";"10.3388746803069"
"NBPA0060";"17";".";"7.5"
"NBPA0070";"29";".";"6.57142857142857"
"NBPA0090";"25";".";"6.72"
"NBPA0100";"330";".";"5.7"
"NBPA0110";"233";".";"7.90454545454545"
"NBPA0130";"51";"13";"6.46938775510204"
"NBPA0140";"491";".";"8.86475409836065"
"NBPA0160";"220";".";"8.61009174311926"
"NBPA0170";"251";"32";"5.2016129032258"
"NBPA0180";"48";".";"5.44680851063829"
"NBPA0190";"169";"30";"6.84049079754601"
"NBPA0200";"285";".";"8.73684210526315"
"NBQK0010";"63092";"3206";"10.6980151804196"
"NCCA0010";"566";".";"17.2636363636363"
"NCCA0020";"2022";"12";"7.51278195488721"
"NCCA0030";"392";".";"4.29198966408268"
"NCCA0040";"2304";"35";"7.98850066342326"
"NCCA0050";"1902";"230";"3.89189189189189"
"NCCA0060";"710";"13";"8.46285714285714"
"NCCA0070";"721";".";"7.07412587412587"
"NCCA0080";"869";"57";"5.06944444444444"
"NCCA0090";"54";".";"6.18518518518518"
"NCCA0100";"1090";"14";"18.7733463035019"
"NCCA0110";"417";"28";"5.13701923076923"
"NCCA0120";"8241";"821";"3.66231548127363"
"NCCA0130";"631";".";"19.1478991596638"
"NCCA0140";"630";"22";"6.8755980861244"
"NCCA0150";"388";"26";"4.01295336787564"
"NCCA0160";"5568";"214";"4.18117390514264"
"NCCA0170";"11926";"373";"4.70145836866203"
"NCCA0180";"4093";"23";"8.23277144273673"
"NCCA0190";"538";".";"5.82209737827715"
"NCCB0010";"530";"21";"9.42447418738049"
"NCCB0020";"700";"16";"8.14556040756914"
"NCCB0030";"51";".";"12.063829787234"
"NCCB0040";"1306";"31";"5.33721833721833"
"NCCB0050";"1134";"65";"5.33065236818588"
"NCCB0060";"5736";"14";"7.12712765957446"
"NCCB0070";"161";".";"9.66666666666666"
"NCCC0010";"283";"19";"2.74204946996466"
"NCEA0010";"139";".";"7.70503597122302"
"NCEP0010";"329";"18";"9.96594427244582"
"NCEP0020";"2711";"279";"4.30987514188422"
"NCFA0010";"32";".";"16.09375"
"NCFA0020";"221";"81";"2.94835680751173"
"NCFA0030";"285";"131";"1.35587188612099"
"NCFA0040";"30";".";"5.8"
"NCFA0050";"575";"270";"3.04210526315789"
"NCFA0060";"1320";"665";"2.07318952234206"
"NCFA0080";"101";".";"14.5841584158415"
"NCFA0090";"67";".";"10.7121212121212"
"NCGA0010";"622";"204";"7.32950819672131"
"NCGA0020";"568";"123";"4.62831858407079"
"NCMA0010";"105";".";"9.09523809523809"
"NCMA0020";"457";"28";"5.86504424778761"
"NCPA0010";"2453";"151";"3.41043549712407"
"NCPA0020";"1996";"134";"3.04728370221328"
"NCPA0030";"309";"12";"3.71521035598705"
"NCPA0040";"13";".";"3.61538461538461"
"NCPA0050";"148";".";"2.85135135135135"
"NCPA0060";"78";".";"4.60526315789473"
"NCPA0070";"531";"40";"4.62830188679245"
"NCPA0080";"1093";"71";"5.66117216117216"
"NCPA0090";"314";"26";"3.33548387096774"
"NCPA0100";"322";"35";"7.47335423197492"
"NCPA0110";"32";".";"6.41935483870967"
"NCPA0130";"98";"12";"4.36170212765957"
"NCPA0140";"2178";"57";"3.94960702727693"
"NCPA0150";"2557";"87";"3.73273155416012"
"NCPA0160";"190";".";"6.50267379679144"
"NCQK0010";"61033";"5437";"8.23873912301655"
"NDAA0010";"41";".";"2"
"NDAA0020";"27";".";"2.5"
"NDCA0010";"141";".";"9.21167883211679"
"NDCA0020";"1692";"763";"1.64994026284348"
"NDCA0030";"530";"63";"6.52325581395349"
"NDCA0040";"987";"33";"8.48191489361702"
"NDCA0050";"449";"20";"8.15945330296127"
"NDCA0060";"384";"58";"5.64814814814814"
"NDCB0010";"191";"25";"7.86170212765957"
"NDCB0020";"355";"63";"5.29310344827586"
"NDCB0030";"740";"319";"2.80859916782246"
"NDCB0040";"666";"23";"8.65040650406504"
"NDDA0010";"127";"15";"2.55555555555555"
"NDDC0010";"23";".";"1.21739130434782"
"NDEP0010";"903";"287";"3.46959459459459"
"NDFA0010";"27";".";"7.18518518518518"
"NDFA0020";"5451";"3760";"1.48585626911315"
"NDFA0030";"36";"14";"8.39393939393939"
"NDFA0040";"825";"355";"1.04956629491945"
"NDFA0050";"1084";"941";"0.39788053949903"
"NDFA0060";"245";"67";"9.86440677966101"
"NDFA0070";"113";"66";"4.05357142857142"
"NDFA0080";"31";".";"6"
"NDFA0090";"19";".";"4.10526315789473"
"NDFA0100";"666";"292";"1.91871165644171"
"NDGA0010";"1389";"901";"3.33184523809523"
"NDGA0020";"550";"246";"2.29834254143646"
"NDGA0030";"6208";"4835";"0.61257334450963"
"NDMA0010";"2122";"1254";"0.67326254826254"
"NDPA0010";"1079";"608";"1.14394661582459"
"NDPA0020";"4737";"2181";"0.9348454525239"
"NDPA0030";"2973";"1086";"1.86027397260274"
"NDPA0040";"7141";"4318";"0.70984289836486"
"NDPA0050";"63";"30";"2.22950819672131"
"NDPA0060";"292";"78";"3.11498257839721"
"NDPA0070";"63";"26";"1.74137931034482"
"NDPA0080";"5236";"2430";"0.97433825015154"
"NDPA0090";"2477";"1476";"0.74020016680567"
"NDPA0100";"863";"602";"0.69489559164733"
"NDPA0110";"42966";"24644";"0.66280039234919"
"NDPA0120";"131";"47";"2.17073170731707"
"NDPA0130";"15247";"8484";"0.77620072648997"
"NDPA0140";"8274";"4184";"0.68051750380517"
"NDQK0010";"129357";"35912";"6.13978317432784"
"NDQK0020";"29915";"11391";"5.41203465872118"
"NDQK0030";"5468";"1997";"4.9150833656456"
"NDQK0040";"1350";"367";"3.48856900931414"
"NEDA0020";"21";".";"8.38095238095238"
"NEDA0030";"104";".";"11.235294117647"
"NEEA0010";"69";".";"13.6969696969697"
"NEEA0020";"410";".";"13.6691358024691"
"NEEA0030";"21";".";"22"
