,annee,ghm.nro,type,url,10ème percentile de la durée de séjour (en nuitée),95ème percentile de la durée de séjour (en nuitée),Age Moyen,Coefficient de variation,Durée de séjour Maximale (en nuitée),Durée de séjour Minimale (en nuitée),Durée moyenne de séjour (en nuitée),Ecart-Type,Ecart-Type de l'age,Effectif,Mode de la durée de séjour (en nuitée),Médiane de la durée de séjour (en nuitée),Nombre de Décès,Nombre moyen d'actes,Nombre moyen d'actes classants,Nombre moyen d'actes non classants,Nombre moyen de diagnostics associés,Pourcentage de Décès,Variance
4566,2017.0,03C262,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03C262,4,20,"64,02","61,54",43,3,"9,18","5,65","13,69",774,5,8,3,"6,98","2,76","4,22","5,57","0,39","31,93"
4567,2017.0,03C263,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03C263,6,"32,5","63,02","66,2",75,4,"14,82","9,81","14,65",440,9,13,6,"9,78","3,51","6,27","8,38","1,36","96,23"
4568,2017.0,03C264,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03C264,10,46,"62,84","73,35",151,5,"22,46","16,48","12,92",394,16,18,19,"13,2","4,1","9,1",12,"4,82","271,47"
4569,2017.0,03K021,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03K021,1,2,"44,29","63,81",23,1,"1,42","0,9","23,66",4446,1,1,0,"2,81","2,11","0,7","1,6",0,"0,82"
4570,2017.0,03K022,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03K022,3,14,"48,81","73,41",24,3,"5,21","3,82","24,2",140,3,4,1,"3,82","2,11","1,71","4,86","0,71","14,61"
4571,2017.0,03K023,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03K023,4,15,49,"53,8",26,4,"9,23","4,97","27,08",26,7,"7,5",0,"5,88","2,27","3,62","7,77",0,"24,66"
4572,2017.0,03K024,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03K024,"7,5",55,"60,4","76,93",55,7,"17,8","13,69","18,75",10,14,14,0,"8,6","2,3","6,3","11,3",0,"187,51"
4573,2017.0,03K02J,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03K02J,0,0,"24,49",,0,0,0,0,"15,1",67196,0,0,0,"2,52","2,12","0,4","0,34",0,0
4574,2017.0,03K03J,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03K03J,0,0,"54,82",,0,0,0,0,"18,46",10764,0,0,0,"2,35","1,43","0,92","0,82",0,0
4575,2017.0,03K04J,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03K04J,0,0,"31,85",,0,0,0,0,"27,22",3323,0,0,0,"2,24","1,66","0,58","0,65",0,0
4576,2017.0,03M021,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M021,1,2,50,"69,48",16,1,"1,31","0,91","28,83",2635,1,1,4,"2,51","0,34","2,17","2,38","0,15","0,83"
4577,2017.0,03M022,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M022,3,15,"75,79","63,85",33,3,"7,01","4,48","20,69",266,3,6,1,"4,06","0,21","3,84","7,3","0,38","20,04"
4578,2017.0,03M023,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M023,5,22,"83,59","57,25",38,4,"10,73","6,14","12,71",193,6,9,2,"4,41","0,14","4,27","9,95","1,04","37,7"
4579,2017.0,03M024,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M024,5,37,"72,47","80,22",37,5,"13,29","10,66","19,73",17,6,9,0,"4,41","0,24","4,18","11,76",0,"113,72"
4580,2017.0,03M031,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M031,2,4,"2,58","40,43",32,2,"2,48",1,"3,62",11521,2,2,0,"0,88","0,08","0,8","1,5",0,1
4581,2017.0,03M032,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M032,3,7,"2,61","56,95",45,3,"4,03","2,29","3,7",2210,3,3,1,"1,33","0,11","1,22","3,38","0,05","5,26"
4582,2017.0,03M033,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M033,4,13,"2,42","87,46",65,4,"6,49","5,68","3,84",334,4,5,0,"2,92","0,36","2,55","5,07",0,"32,26"
4583,2017.0,03M034,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M034,5,18,"5,63","79,14",62,5,"9,06","7,17","5,82",109,5,7,0,"2,86","0,32","2,54","5,05",0,"51,35"
4584,2017.0,03M041,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M041,2,5,"40,65","50,27",24,2,"2,79","1,4","17,69",3215,2,2,1,"1,76","0,29","1,46","2,04","0,03","1,97"
4585,2017.0,03M042,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M042,3,11,"52,46","62,82",46,3,"5,24","3,29","20,06",1183,3,4,3,"2,91","0,36","2,55","4,99","0,25","10,83"
4586,2017.0,03M043,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M043,4,20,"68,36","62,8",46,4,"8,37","5,26","19,56",581,4,7,11,"3,95","0,47","3,48","7,22","1,89","27,63"
4587,2017.0,03M044,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M044,6,29,"73,86","66,18",64,5,"13,44","8,9","17,89",414,9,11,11,"5,39","0,6","4,79","9,98","2,66","79,16"
4588,2017.0,03M051,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M051,2,7,"55,57","56,28",22,2,"3,1","1,75","17,46",8690,2,2,1,"2,96","0,04","2,92","2,08","0,01","3,05"
4589,2017.0,03M052,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M052,3,10,"69,99","56,93",70,3,"5,27",3,"15,27",4929,3,4,2,"3,66","0,05","3,6","3,81","0,04","9,01"
4590,2017.0,03M053,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M053,4,18,"81,06","57,49",74,4,"8,54","4,91","8,88",3887,4,7,7,"3,86","0,06","3,8","6,49","0,18","24,1"
4591,2017.0,03M054,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M054,6,29,"73,38","61,2",50,5,"14,27","8,74","15,51",142,12,12,2,"5,56","0,21","5,35","9,55","1,41","76,31"
4592,2017.0,03M061,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M061,2,6,"68,18","50,8",15,2,"2,96","1,5","19,02",2259,2,2,4,"1,45","0,35","1,1","2,82","0,18","2,26"
4593,2017.0,03M062,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M062,3,11,"75,42","58,53",51,3,"5,3","3,1","14,19",1569,3,4,8,"2,04","0,46","1,58","5,64","0,51","9,62"
4594,2017.0,03M063,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M063,4,20,"80,43","67,81",44,4,"9,13","6,19","12,8",341,4,7,8,"2,96","0,41","2,55","9,32","2,35","38,38"
4595,2017.0,03M064,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M064,6,46,72,"87,59",84,5,"17,84","15,63","14,86",51,5,13,3,"6,25","0,82","5,43","12,63","5,88","244,25"
4596,2017.0,03M071,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M071,1,4,"63,84","101,08",104,1,"1,89","1,91","11,58",7545,2,2,185,"3,5","1,41","2,09","2,28","2,45","3,64"
4597,2017.0,03M072,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M072,3,17,"65,15","90,79",58,3,"6,13","5,56","12,1",1354,3,4,119,"5,1","1,47","3,62","5,49","8,79","30,96"
4598,2017.0,03M073,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M073,4,33,"65,5","85,82",146,4,"13,38","11,48","12,63",1899,4,10,383,"5,42","1,18","4,25","7,97","20,17","131,84"
4599,2017.0,03M074,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M074,7,57,"65,4","94,53",221,5,"21,82","20,63","11,92",986,7,16,317,"7,68","1,55","6,13","12,04","32,15","425,51"
4600,2017.0,03M07T,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M07T,0,0,"61,9",,0,0,0,0,"16,68",720,0,0,45,"2,06","0,63","1,43","1,65","6,25",0
4601,2017.0,03M081,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M081,2,6,"5,06","69,63",30,2,"2,87",2,"5,08",989,2,2,0,"2,23","0,89","1,33","1,71",0,4
4602,2017.0,03M082,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M082,3,14,4,"147,44",97,3,"6,28","9,26","4,81",242,3,4,0,"3,51","0,98","2,54","4,05",0,"85,75"
4603,2017.0,03M083,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M083,4,"35,5","2,34","92,73",73,4,"12,38","11,48","4,2",180,4,8,1,"7,33","1,94","5,38","6,74","0,56","131,74"
4604,2017.0,03M084,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M084,5,50,"4,31","98,53",79,5,"15,59","15,36","5,48",61,5,9,0,"6,61","1,33","5,28","6,87",0,"235,95"
4605,2017.0,03M091,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M091,2,5,"54,44","58,01",20,2,"2,69","1,56","17,05",2959,2,2,18,"2,57","0,92","1,65","2,2","0,61","2,43"
4606,2017.0,03M092,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M092,3,12,"61,73","64,96",35,3,"5,61","3,65","18,41",1258,3,4,10,"3,41","0,7","2,71","5,13","0,79","13,29"
4607,2017.0,03M093,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M093,4,24,"69,37","77,22",86,4,"9,66","7,46","16,57",848,4,7,21,"4,55","0,75","3,79","7,27","2,48","55,69"
4608,2017.0,03M094,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M094,6,39,"76,33","90,32",131,5,"15,08","13,62","15,64",1078,5,11,72,"5,73","0,83","4,9","10,07","6,68","185,42"
4609,2017.0,03M09T,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M09T,0,1,"53,81","98,17",1,0,"0,51","0,5","18,6",6266,1,1,25,"1,88","0,67","1,2","1,35","0,4","0,25"
4610,2017.0,03M101,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M101,1,4,"5,86","66,98",14,1,"1,8","1,2","5,27",3872,1,1,0,"1,57","0,29","1,28","1,34",0,"1,45"
4611,2017.0,03M102,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M102,3,9,"4,44","62,74",51,3,"4,53","2,84","4,41",558,3,4,0,"1,04","0,13","0,91","3,23",0,"8,09"
4612,2017.0,03M103,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M103,4,14,"7,86","47,09",18,4,"7,45","3,51","6,16",40,4,7,0,"2,35","0,4","1,95",5,0,"12,31"
4613,2017.0,03M104,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M104,6,28,"8,97","56,49",30,6,"12,09","6,83","5,4",46,6,"9,5",0,3,"0,2","2,8","8,13",0,"46,61"
4614,2017.0,03M111,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M111,1,4,"51,96","99,86",88,1,"1,69","1,69","21,62",6601,1,1,7,"2,17","0,37","1,8","2,31","0,11","2,86"
4615,2017.0,03M112,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M112,3,15,"63,31","74,48",50,3,"6,36","4,74","20,45",1275,3,5,10,"2,76","0,26","2,5","5,97","0,78","22,43"
4616,2017.0,03M113,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M113,4,24,"73,93","68,76",90,4,"10,84","7,45","16,39",1115,4,9,28,"3,36","0,25","3,12","9,44","2,51","55,56"
4617,2017.0,03M114,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M114,6,34,"66,71","66,91",70,5,"14,46","9,67","16,97",488,7,12,41,"4,76","0,58","4,18","12,19","8,4","93,57"
4618,2017.0,03M121,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M121,1,6,"6,62","63,09",12,0,"2,73","1,72","5,25",2178,2,2,0,"1,61","0,11","1,5","1,06",0,"2,97"
4619,2017.0,03M122,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M122,3,9,"5,55","50,66",27,3,"4,93","2,5","4,9",414,3,4,0,"2,4","0,24","2,16","3,11",0,"6,23"
4620,2017.0,03M123,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M123,4,10,"6,55","37,57",12,4,"5,66","2,12","4,96",64,4,5,0,"2,81","0,25","2,56","3,55",0,"4,51"
4621,2017.0,03M124,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M124,5,22,"7,65","58,03",26,5,"9,25","5,37","4,74",56,5,7,0,"3,7","0,41","3,29","5,02",0,"28,81"
4622,2017.0,03M131,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M131,1,4,"37,08","65,68",17,0,"2,12","1,39","14,36",5366,2,2,3,"1,16","0,14","1,02","1,16","0,06","1,93"
4623,2017.0,03M132,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M132,3,11,"48,73","69,54",44,3,5,"3,48","19,37",584,3,4,1,"2,44","0,3","2,15","4,14","0,17","12,1"
4624,2017.0,03M133,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M133,4,19,"60,94","64,49",47,4,"7,91","5,1","20,89",236,4,7,0,"3,95","0,39","3,56","6,72",0,"26,03"
4625,2017.0,03M134,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M134,6,36,"66,95","74,37",91,5,"14,26","10,6","22,42",231,6,11,12,"6,07","0,53","5,54","9,14","5,19","112,41"
4626,2017.0,03M14Z,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M14Z,0,2,"40,64","219,66",14,0,"0,54","1,18","28,96",2246,0,0,0,"2,38","0,45","1,93","1,77",0,"1,39"
4627,2017.0,03M15Z,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=03M15Z,2,11,"52,37","90,33",71,2,"4,69","4,24","22,29",1733,2,4,12,"2,35","0,38","1,97","2,64","0,69","17,96"
4628,2017.0,04C021,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=04C021,2,10,"57,14","54,81",35,0,"5,25","2,88","16,79",4456,5,5,31,"7,21","2,38","4,83","3,33","0,7","8,27"
4629,2017.0,04C022,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=04C022,5,17,"60,14","53,08",71,3,"8,57","4,55","16,41",6484,7,8,24,"9,24","2,56","6,69","7,12","0,37","20,7"
4630,2017.0,04C023,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=04C023,6,32,"61,64","68,19",110,4,"13,92","9,49","16,07",2658,8,12,75,"11,96","2,91","9,04","10,67","2,82","90,06"
4631,2017.0,04C024,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=04C024,9,79,"60,79","94,9",325,5,"28,31","26,86","15,49",1817,14,20,265,"19,67","4,15","15,52","17,07","14,58","721,6"
4632,2017.0,04C031,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=04C031,0,7,"50,94","122,95",42,0,"2,34","2,88","20,87",1477,2,2,3,"3,51","1,42","2,09","2,02","0,2","8,29"
4633,2017.0,04C032,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=04C032,3,22,"49,54","81,22",84,3,"9,03","7,33","22,21",429,3,7,4,"6,08","1,72","4,36","5,73","0,93","53,77"
4634,2017.0,04C033,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=04C033,6,44,"57,75","77,6",131,4,"19,96","15,49","19,6",382,11,17,40,"10,57","2,23","8,34","10,2","10,47","239,81"
4635,2017.0,04C034,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=04C034,10,100,"59,84","97,57",315,5,"38,47","37,54","19,5",414,15,28,84,"16,76","3,35","13,41","16,55","20,29","1409,08"
4636,2017.0,04C041,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=04C041,3,11,"47,58","52,82",45,0,"5,58","2,95","21,85",3298,4,5,6,"5,44","1,75","3,69","2,41","0,18","8,67"
4637,2017.0,04C042,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=04C042,4,18,"57,04","64,64",63,3,"7,93","5,13","21,05",3036,5,6,15,"6,58","1,95","4,63","5,2","0,49","26,27"
4638,2017.0,04C043,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=04C043,5,37,"62,71","75,73",97,4,"15,21","11,52","19,35",1194,7,12,79,"9,64","2,21","7,43","9,47","6,62","132,77"
4639,2017.0,04C044,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=04C044,8,77,62,"87,29",198,5,"27,52","24,02","17,9",387,14,21,84,"15,24","2,69","12,56","14,6","21,71","576,94"
4640,2017.0,04K02J,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=04K02J,0,0,"57,65",,0,0,0,0,"18,84",15277,0,0,49,"4,66","1,62","3,05","1,02","0,32",0
4641,2017.0,04M021,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=04M021,2,5,"3,97","45,77",33,2,"2,74","1,25","3,88",17863,2,2,1,"1,49","0,07","1,42","1,31","0,01","1,57"
4642,2017.0,04M022,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=04M022,3,8,"3,45","50,03",28,3,"4,3","2,15","4,07",3937,3,3,0,"2,17","0,12","2,04","3,6",0,"4,63"
4643,2017.0,04M023,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=04M023,4,13,"4,1","60,79",52,4,"6,3","3,83","4,34",1678,4,5,1,"3,47","0,14","3,33","5,03","0,06","14,65"
4644,2017.0,04M024,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=04M024,5,32,"4,14","112,58",96,5,"12,41","13,97","4,49",134,5,8,2,"5,51","0,34","5,17","9,34","1,49","195,22"
4645,2017.0,04M031,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=04M031,2,8,"53,61","63,48",25,2,"3,36","2,14","20,26",7871,2,2,121,"2,69","0,16","2,53","2,84","1,54","4,56"
4646,2017.0,04M032,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=04M032,3,13,"64,15","59,85",63,3,"5,97","3,57","19,24",9398,3,5,86,"3,02","0,17","2,85","4,68","0,92","12,75"
4647,2017.0,04M033,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=04M033,5,19,"80,71","60,41",214,4,"9,66","5,84","13,12",19101,7,8,456,"3,29","0,12","3,17","7,38","2,39","34,09"
4648,2017.0,04M034,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=04M034,6,33,"74,66","77,27",200,5,"14,37","11,1","17,2",1297,7,12,137,"5,03","0,28","4,74","10,54","10,56","123,24"
4649,2017.0,04M041,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=04M041,0,5,"3,66","78,12",26,0,"2,05","1,6","3,79",9235,2,2,1,"1,35","0,05","1,29","1,26","0,01","2,57"
4650,2017.0,04M042,pub,https://www.scansante.fr/applications/statistiques-activite-MCO-par-GHM/submit?snatnav=&mbout=undefined&annee=2017&tgeo=fe&codegeo=99&base=100&ghm=04M042,3,10,"3,99","65,76",68,3,"4,92","3,24","4,41",2565,3,4,3,"1,91","0,08","1,82","3,48","0,12","10,48"
